Volume,Symbol,Adj_Close,High,Low,Date,Close,Open
4176900,PSON.L,442.697,676.13,660.50,2005-08-31,668.00,662.50
3738000,PSON.L,437.395,672.00,657.00,2005-08-30,660.00,671.00
000,PSON.L,442.697,668.00,668.00,2005-08-29,668.00,668.00
1262500,PSON.L,442.697,673.50,668.00,2005-08-26,668.00,670.50
2038000,PSON.L,444.354,673.00,664.00,2005-08-25,670.50,671.00
4954800,PSON.L,446.342,686.00,670.50,2005-08-24,673.50,684.50
3931500,PSON.L,452.638,696.50,683.50,2005-08-23,693.00,687.00
2517600,PSON.L,449.045,692.50,687.50,2005-08-22,687.50,692.50
6313500,PSON.L,453.617,697.00,694.50,2005-08-19,694.50,693.00
6284600,PSON.L,451.658,693.00,682.00,2005-08-18,691.50,686.00
4526800,PSON.L,447.412,686.20,681.50,2005-08-17,685.00,684.00
5496200,PSON.L,448.392,691.00,679.50,2005-08-16,686.50,680.50
2407000,PSON.L,443.82,688.00,679.50,2005-08-15,679.50,681.00
3741500,PSON.L,446.433,686.00,679.00,2005-08-12,683.50,682.50
5184200,PSON.L,443.493,688.72,675.50,2005-08-11,679.00,684.50
3280900,PSON.L,450.352,691.00,680.50,2005-08-10,689.50,682.00
3082700,PSON.L,445.453,684.20,677.00,2005-08-09,682.00,680.50
1405700,PSON.L,446.433,692.75,682.50,2005-08-08,683.50,688.50
3186300,PSON.L,447.412,690.00,679.70,2005-08-05,685.00,681.00
2965200,PSON.L,445.453,684.00,678.50,2005-08-04,682.00,682.50
000,PSON.L,444.473,682.00,678.00,2005-08-03,680.50,682.00
2239000,PSON.L,445.453,683.50,677.40,2005-08-02,682.00,679.00
4442400,PSON.L,444.147,683.50,676.50,2005-08-01,680.00,683.50
9218900,PSON.L,444.80,692.50,490.62,2005-07-29,681.00,677.50
4721000,PSON.L,442.84,685.00,654.50,2005-07-28,678.00,681.50
5583800,PSON.L,443.167,683.50,670.00,2005-07-27,678.50,679.00
5060600,PSON.L,441.534,685.375,674.00,2005-07-26,676.00,676.50
8152800,PSON.L,444.147,681.00,670.541,2005-07-25,680.00,675.00
4245200,PSON.L,436.309,672.00,662.00,2005-07-22,668.00,662.00
3618500,PSON.L,434.023,670.50,657.658,2005-07-21,664.50,668.50
8608800,PSON.L,433.696,665.50,659.50,2005-07-20,664.00,663.50
2794400,PSON.L,431.737,665.50,655.00,2005-07-19,661.00,663.00
3609400,PSON.L,433.37,668.50,662.50,2005-07-18,663.50,664.50
6236300,PSON.L,434.023,670.00,662.00,2005-07-15,664.50,667.50
2080700,PSON.L,435.982,672.00,662.00,2005-07-14,667.50,662.00
2233200,PSON.L,434.023,671.50,663.50,2005-07-13,664.50,663.50
2603300,PSON.L,434.349,674.00,664.50,2005-07-12,665.00,674.00
